,altitude,cadence,distance,grade_smooth,heartrate,lat,lon,moving,temp,time,velocity_smooth,watts
546,30.3,0,9534.4,0.4,151,51.422373,-0.286035,True,19,1110,12.0,0
547,30.2,0,9546.3,-1.3,150,51.422269,-0.286068,True,19,1111,11.9,0
548,30.0,0,9557.8,-3.4,150,51.422167,-0.286098,True,19,1112,11.9,0
549,29.5,0,9568.8,-4.9,149,51.422069,-0.286124,True,19,1113,11.7,0
550,28.8,0,9578.9,-5.2,149,51.421979,-0.286143,True,19,1114,11.3,0
551,28.2,11,9587.2,-1.8,148,51.421903,-0.286132,True,19,1115,10.6,9
552,28.1,11,9594.6,3.2,148,51.421848,-0.286067,True,19,1116,9.7,368
553,28.9,76,9602.0,5.9,148,51.421827,-0.285964,True,19,1117,8.8,368
554,29.8,72,9609.7,6.5,148,51.421836,-0.285854,True,19,1118,8.2,502
555,30.0,70,9617.5,4.1,149,51.421857,-0.285746,True,19,1119,7.7,511
556,30.1,74,9625.5,1.9,148,51.42188,-0.285638,True,19,1120,7.7,427
557,30.2,80,9633.5,1.9,148,51.421905,-0.28553,True,19,1121,7.8,359
558,30.4,82,9641.3,2.5,149,51.421931,-0.285425,True,19,1122,7.9,395
559,30.6,80,9649.2,3.5,148,51.421956,-0.285319,True,19,1123,7.9,371
560,30.9,80,9657.1,4.2,148,51.421983,-0.285215,True,19,1124,7.9,380
561,31.3,79,9664.7,4.5,148,51.422007,-0.285112,True,19,1125,7.8,352
562,31.7,78,9672.3,4.9,148,51.422029,-0.285009,True,19,1126,7.8,340
563,32.0,77,9680.0,4.6,148,51.422051,-0.284903,True,19,1127,7.7,364
564,32.4,78,9687.6,4.3,149,51.42207,-0.284798,True,19,1128,7.7,356
565,32.7,77,9695.1,3.3,149,51.422089,-0.284694,True,19,1129,7.6,229
566,33.0,73,9702.6,2.7,150,51.42211,-0.284593,True,19,1130,7.6,141
567,33.0,71,9710.0,2.8,149,51.422135,-0.284494,True,19,1131,7.5,174
568,33.2,95,9716.9,3.2,150,51.42216,-0.284403,True,19,1132,7.4,192
569,33.5,110,9723.6,4.7,150,51.422182,-0.284313,True,19,1133,7.2,348
570,33.9,107,9730.5,5.8,150,51.422204,-0.28422,True,19,1134,7.1,385
571,34.3,109,9737.4,6.2,150,51.422228,-0.284128,True,19,1135,7.0,331
572,34.8,95,9744.4,6.5,150,51.422253,-0.284037,True,19,1136,6.9,380
573,35.2,99,9751.2,6.9,150,51.422278,-0.283947,True,19,1137,6.9,422
574,35.7,99,9758.2,6.6,150,51.422305,-0.283857,True,19,1138,6.9,332
575,36.2,93,9765.0,6.8,150,51.422335,-0.283771,True,19,1139,6.9,332
576,36.6,85,9771.5,6.6,150,51.422364,-0.28369,True,19,1140,6.8,379
577,37.0,87,9777.8,6.0,150,51.422394,-0.283614,True,19,1141,6.7,433
578,37.4,84,9783.9,5.3,150,51.422424,-0.28354,True,19,1142,6.5,433
579,37.7,81,9790.1,5.2,151,51.422454,-0.283465,True,19,1143,6.4,457
580,37.9,80,9795.9,5.5,151,51.422484,-0.283397,True,19,1144,6.2,446
581,38.2,80,9801.1,5.9,151,51.422507,-0.283331,True,19,1145,5.9,434
582,38.6,78,9805.9,7.8,152,51.422528,-0.283271,True,19,1146,5.6,434
583,38.9,73,9810.4,9.0,152,51.422548,-0.283215,True,19,1147,5.3,439
584,39.4,76,9815.1,9.1,153,51.422566,-0.283153,True,19,1148,5.0,552
585,39.9,80,9820.0,9.7,154,51.422581,-0.283086,True,19,1149,4.8,433
586,40.4,85,9825.6,9.6,154,51.422598,-0.283012,True,19,1150,4.9,426
587,40.9,85,9831.0,9.8,155,51.422615,-0.282938,True,19,1151,5.0,357
588,41.5,85,9836.9,9.6,155,51.422632,-0.282858,True,19,1152,5.3,321
589,42.2,89,9843.4,9.5,156,51.422646,-0.282768,True,19,1153,5.7,306
590,42.7,93,9849.5,9.2,156,51.422653,-0.28268,True,19,1154,5.9,221
591,43.3,93,9856.2,8.1,156,51.42266,-0.282585,True,19,1155,6.1,179
592,43.9,96,9863.0,7.1,156,51.422663,-0.282486,True,19,1156,6.4,179
593,44.4,96,9870.4,5.5,156,51.422663,-0.282381,True,19,1157,6.7,177
594,44.7,99,9877.8,4.1,157,51.422667,-0.282275,True,19,1158,6.9,186
595,44.9,99,9885.1,2.7,157,51.422672,-0.282169,True,19,1159,7.1,183
596,45.1,98,9892.4,2.1,157,51.422675,-0.282065,True,19,1160,7.2,197
597,45.2,98,9899.6,2.1,157,51.422677,-0.281962,True,19,1161,7.3,214
598,45.3,99,9906.6,1.7,157,51.422682,-0.281861,True,19,1162,7.2,306
599,45.5,98,9913.8,1.8,157,51.422685,-0.281757,True,19,1163,7.2,218
600,45.6,94,9921.0,2.8,157,51.422691,-0.281654,True,19,1164,7.2,228
601,45.7,91,9927.9,3.3,157,51.422698,-0.281556,True,19,1165,7.1,254
602,46.1,91,9934.7,4.6,157,51.422706,-0.281459,True,19,1166,7.0,295
603,46.4,85,9941.1,5.8,157,51.422715,-0.281369,True,19,1167,6.9,295
604,46.8,85,9947.3,5.6,157,51.422728,-0.281282,True,19,1168,6.7,440
605,47.2,89,9953.6,6.1,157,51.422739,-0.281193,True,19,1169,6.5,555
606,47.5,89,9959.6,5.8,157,51.422749,-0.281108,True,19,1170,6.3,611
607,47.9,87,9965.5,5.9,158,51.422762,-0.281025,True,19,1171,6.2,564
608,48.2,87,9971.5,5.5,158,51.422783,-0.280946,True,19,1172,6.1,580
609,48.6,87,9977.3,5.2,158,51.422807,-0.280871,True,19,1173,6.0,600
610,48.8,87,9983.3,6.1,158,51.42283,-0.280795,True,19,1174,5.9,600
611,49.1,88,9988.8,7.0,159,51.422857,-0.280728,True,19,1175,5.8,633
612,49.6,88,9994.4,9.2,159,51.422886,-0.280661,True,19,1176,5.8,583
613,50.2,90,10000.3,11.0,159,51.422922,-0.280599,True,19,1177,5.8,570
614,50.9,92,10006.2,11.4,159,51.422962,-0.280542,True,19,1178,5.8,569
615,51.7,100,10012.5,11.0,160,51.423008,-0.28049,True,19,1179,5.8,464
616,52.4,90,10019.0,9.8,160,51.423059,-0.280444,True,19,1180,6.0,374
617,53.0,95,10025.7,8.5,161,51.423113,-0.2804,True,19,1181,6.3,365
618,53.5,103,10032.8,7.2,161,51.423171,-0.280359,True,19,1182,6.5,377
619,54.0,103,10039.7,6.4,161,51.423228,-0.28032,True,19,1183,6.7,305
620,54.4,104,10046.7,5.3,161,51.423285,-0.280279,True,19,1184,6.8,305
621,54.8,58,10053.8,4.1,161,51.423343,-0.280235,True,19,1185,7.0,162
622,55.0,81,10061.1,3.9,162,51.423404,-0.280195,True,19,1186,7.1,296
623,55.2,83,10068.9,3.8,162,51.42347,-0.280157,True,19,1187,7.2,299
624,55.6,85,10077.2,3.9,162,51.423539,-0.280114,True,19,1188,7.5,285
625,56.0,88,10085.7,3.4,162,51.423611,-0.28007,True,19,1189,7.8,284
626,56.3,90,10094.5,2.5,162,51.423685,-0.280028,True,19,1190,8.1,325
627,56.4,94,10103.7,1.9,162,51.423763,-0.279986,True,19,1191,8.5,298
628,56.5,97,10112.8,1.3,162,51.42384,-0.27994,True,19,1192,8.8,274
629,56.7,96,10122.3,1.3,161,51.42392,-0.279891,True,19,1193,9.0,288
630,56.8,105,10132.1,1.3,161,51.424002,-0.27984,True,19,1194,9.3,259
631,56.9,79,10142.2,1.0,161,51.424086,-0.279786,True,19,1195,9.5,125
632,57.0,82,10152.3,1.2,161,51.424171,-0.279732,True,19,1196,9.7,234
633,57.1,83,10162.7,1.7,161,51.424258,-0.279676,True,19,1197,10.0,224
634,57.3,83,10173.2,1.9,161,51.424345,-0.27962,True,19,1198,10.2,218
635,57.6,83,10183.8,1.9,160,51.424434,-0.279564,True,19,1199,10.3,219
636,57.8,84,10194.6,1.6,160,51.424523,-0.279505,True,19,1200,10.5,230
637,57.9,85,10205.2,0.9,160,51.424611,-0.279443,True,19,1201,10.6,202
638,58.0,86,10216.0,0.7,160,51.4247,-0.279382,True,19,1202,10.7,203
639,58.0,88,10226.8,0.5,160,51.424788,-0.279319,True,19,1203,10.7,236
640,58.1,86,10237.6,0.2,160,51.424877,-0.279256,True,19,1204,10.8,184
641,58.1,89,10248.8,0.2,160,51.424969,-0.27919,True,19,1205,10.8,186
642,58.1,88,10260.0,0.0,160,51.42506,-0.279123,True,19,1206,11.0,203
643,58.1,90,10271.2,0.0,159,51.425151,-0.279053,True,19,1207,11.0,204
644,58.1,90,10282.5,0.0,159,51.425243,-0.278984,True,19,1208,11.1,217
645,58.1,91,10293.8,0.0,159,51.425335,-0.278915,True,19,1209,11.2,222
646,58.1,94,10305.2,0.0,159,51.425426,-0.278841,True,19,1210,11.3,223
647,58.1,90,10316.7,0.0,159,51.425516,-0.278761,True,19,1211,11.3,183
648,58.1,93,10328.2,0.0,159,51.425604,-0.278673,True,19,1212,11.4,216
649,58.1,92,10339.9,0.0,160,51.425691,-0.278579,True,19,1213,11.5,185
650,58.1,87,10351.5,0.0,160,51.425773,-0.278475,True,19,1214,11.5,150
651,58.1,91,10363.1,0.0,159,51.425849,-0.278361,True,19,1215,11.6,178
652,58.1,87,10374.5,-0.2,159,51.425921,-0.278243,True,19,1216,11.6,190
653,58.1,89,10386.0,-0.2,159,51.42599,-0.278121,True,19,1217,11.6,225
654,58.0,90,10397.8,-0.2,160,51.42606,-0.277993,True,19,1218,11.6,171
655,58.0,94,10410.0,-0.4,159,51.42613,-0.277859,True,19,1219,11.7,170
656,58.0,93,10422.4,-0.4,159,51.426201,-0.277721,True,19,1220,11.9,219
657,57.9,93,10435.0,-0.6,159,51.426275,-0.277583,True,19,1221,12.1,237
658,57.8,96,10447.5,-0.6,159,51.426348,-0.277448,True,19,1222,12.3,297
659,57.7,94,10459.9,-0.2,159,51.426423,-0.277314,True,19,1223,12.4,239
660,57.7,93,10472.3,0.4,159,51.426498,-0.277183,True,19,1224,12.5,206
661,57.8,91,10484.5,0.6,159,51.426574,-0.277057,True,19,1225,12.4,257
662,58.0,88,10496.6,0.6,159,51.426654,-0.27694,True,19,1226,12.3,235
663,58.0,88,10508.3,0.4,159,51.426737,-0.276834,True,19,1227,12.2,253
664,58.0,88,10520.0,0.0,159,51.426821,-0.276733,True,19,1228,12.0,235
665,58.0,88,10531.8,0.0,159,51.426909,-0.276639,True,19,1229,11.9,235
666,58.0,86,10543.4,0.0,158,51.426996,-0.276547,True,19,1230,11.8,218
667,58.0,86,10555.0,0.0,158,51.427083,-0.276454,True,19,1231,11.7,231
668,58.0,85,10566.5,0.2,159,51.427169,-0.276363,True,19,1232,11.6,211
669,58.0,86,10577.9,0.4,158,51.427254,-0.276271,True,19,1233,11.6,214
670,58.1,86,10589.3,0.4,158,51.427338,-0.276179,True,19,1234,11.5,214
671,58.2,85,10600.6,0.4,158,51.427421,-0.276086,True,19,1235,11.4,227
672,58.2,86,10611.9,0.2,158,51.427504,-0.275992,True,19,1236,11.4,228
673,58.2,87,10623.2,-0.2,158,51.427585,-0.275895,True,19,1237,11.3,252
674,58.2,87,10634.4,-0.2,157,51.427667,-0.275798,True,19,1238,11.3,246
675,58.1,88,10645.8,-0.4,157,51.427748,-0.275699,True,19,1239,11.3,215
676,58.1,88,10657.5,-0.4,157,51.42783,-0.275594,True,19,1240,11.4,199
677,58.0,89,10669.2,-0.2,157,51.427911,-0.275487,True,19,1241,11.5,213
678,58.0,90,10681.0,-0.2,157,51.427993,-0.27538,True,19,1242,11.6,215
679,58.0,90,10692.8,0.0,156,51.428077,-0.275274,True,19,1243,11.7,251
680,58.0,89,10704.6,0.0,156,51.428158,-0.275166,True,19,1244,11.8,225
681,58.0,91,10716.5,-0.2,156,51.428241,-0.275057,True,19,1245,11.8,291
682,58.0,87,10728.4,-0.2,156,51.428324,-0.274949,True,19,1246,11.8,258
683,57.9,91,10740.2,-0.4,156,51.428405,-0.274841,True,19,1247,11.8,265
684,57.9,91,10751.9,-0.4,156,51.428486,-0.274732,True,19,1248,11.8,229
685,57.8,92,10763.8,-0.4,156,51.428566,-0.27462,True,19,1249,11.8,224
686,57.8,93,10775.7,-0.8,156,51.428648,-0.27451,True,19,1250,11.8,180
687,57.7,84,10787.8,-1.0,156,51.428732,-0.274398,True,19,1251,11.9,94
688,57.5,86,10800.0,-1.2,156,51.428817,-0.274287,True,19,1252,12.0,173
689,57.3,88,10812.1,-1.2,156,51.428902,-0.274178,True,19,1253,12.0,189
690,57.2,85,10824.3,-1.0,156,51.428988,-0.27407,True,19,1254,12.1,153
691,57.1,86,10836.4,-1.0,156,51.429074,-0.273963,True,19,1255,12.1,151
692,57.0,84,10848.5,-1.4,156,51.429157,-0.273852,True,19,1256,12.1,148
693,56.8,85,10860.6,-1.7,155,51.42924,-0.27374,True,19,1257,12.1,149
694,56.5,83,10872.7,-1.9,156,51.429324,-0.273629,True,19,1258,12.1,136
695,56.3,86,10884.8,-1.9,156,51.429406,-0.273515,True,19,1259,12.1,153
696,56.1,85,10896.9,-1.7,155,51.429488,-0.273401,True,19,1260,12.1,154
697,55.9,82,10908.9,-1.7,155,51.429568,-0.273286,True,19,1261,12.1,136
698,55.7,85,10920.8,-1.9,155,51.42965,-0.273175,True,19,1262,12.0,171
699,55.5,83,10932.6,-2.5,154,51.429731,-0.273065,True,19,1263,12.0,148
700,55.2,84,10944.5,-3.2,154,51.429812,-0.272954,True,19,1264,11.9,143
701,54.7,83,10956.3,-3.6,154,51.429893,-0.272844,True,19,1265,11.9,146
702,54.2,86,10968.2,-4.2,154,51.429975,-0.272732,True,19,1266,11.9,130
703,53.8,86,10980.3,-4.7,154,51.430058,-0.27262,True,19,1267,11.9,118
704,53.2,87,10992.6,-5.1,154,51.430142,-0.272506,True,19,1268,12.0,116
705,52.4,87,11005.0,-5.6,154,51.430227,-0.272392,True,19,1269,12.1,85
706,51.7,95,11017.4,-6.1,154,51.430316,-0.272282,True,19,1270,12.2,95
707,51.0,84,11030.1,-6.4,153,51.430405,-0.27217,True,19,1271,12.4,57
708,50.1,87,11043.2,-5.9,154,51.430498,-0.272055,True,19,1272,12.6,39
709,49.1,90,11056.3,-5.0,153,51.430592,-0.271939,True,19,1273,12.7,70
710,48.6,91,11070.0,-3.5,153,51.430689,-0.271818,True,19,1274,13.0,98
711,48.3,91,11083.9,-2.0,152,51.43079,-0.2717,True,19,1275,13.3,135
712,48.2,91,11097.7,-0.9,152,51.43089,-0.271584,True,19,1276,13.5,132
713,48.0,89,11111.3,-0.2,152,51.430989,-0.271468,True,19,1277,13.6,177
714,48.1,88,11124.8,0.4,152,51.431087,-0.271353,True,19,1278,13.7,174
715,48.2,87,11138.2,1.1,152,51.431183,-0.271238,True,19,1279,13.6,190
716,48.4,92,11151.5,1.7,151,51.431279,-0.271125,True,19,1280,13.5,126
717,48.6,92,11164.5,2.3,151,51.431374,-0.271014,True,19,1281,13.4,222
718,49.0,95,11177.4,3.2,151,51.431466,-0.270904,True,19,1282,13.2,222
719,49.4,90,11189.9,3.6,151,51.431557,-0.270798,True,19,1283,13.0,216
720,50.0,88,11202.0,4.0,151,51.431645,-0.270694,True,19,1284,12.8,257
721,50.4,83,11214.1,3.9,150,51.431729,-0.270584,True,19,1285,12.5,238
722,50.9,89,11225.4,3.4,150,51.431808,-0.270484,True,19,1286,12.2,233
723,51.2,83,11236.0,3.1,150,51.431884,-0.27039,True,19,1287,11.7,271
724,51.5,78,11246.3,2.2,150,51.431958,-0.2703,True,19,1288,11.3,270
725,51.7,79,11256.3,1.5,150,51.432027,-0.270211,True,19,1289,10.9,288
726,51.8,83,11266.0,1.0,150,51.432094,-0.27012,True,19,1290,10.4,213
727,51.8,85,11275.5,0.5,150,51.432159,-0.27003,True,19,1291,10.0,227
728,51.9,89,11284.9,0.5,150,51.432221,-0.269939,True,19,1292,9.8,197
729,51.9,86,11294.4,0.5,150,51.432282,-0.269843,True,19,1293,9.6,190
730,52.0,91,11303.9,0.3,150,51.432342,-0.269746,True,19,1294,9.5,152
731,52.0,85,11313.4,1.0,150,51.432401,-0.269648,True,19,1295,9.5,153
732,52.0,88,11322.8,1.6,150,51.432461,-0.269551,True,19,1296,9.5,208
733,52.3,84,11332.5,2.3,150,51.432521,-0.269453,True,19,1297,9.5,180
734,52.6,80,11342.2,2.8,150,51.432582,-0.269353,True,19,1298,9.6,196
735,52.9,81,11351.9,2.5,150,51.432643,-0.269252,True,19,1299,9.6,207
736,53.1,84,11362.0,2.2,150,51.432705,-0.269145,True,19,1300,9.7,189
737,53.3,84,11372.2,2.0,150,51.432766,-0.269036,True,19,1301,9.9,133
738,53.5,85,11382.5,1.9,150,51.432826,-0.268925,True,19,1302,10.0,133
739,53.7,86,11392.7,1.7,150,51.432887,-0.268813,True,19,1303,10.1,117
740,53.9,85,11403.1,1.4,150,51.432948,-0.268701,True,19,1304,10.2,76
741,54.0,80,11413.7,0.9,149,51.433011,-0.268586,True,19,1305,10.3,22
742,54.1,64,11424.3,0.0,149,51.433073,-0.26847,True,19,1306,10.4,21
743,54.1,62,11434.9,-0.9,149,51.433135,-0.268354,True,19,1307,10.5,23
744,53.9,62,11445.6,-2.1,149,51.4332,-0.268242,True,19,1308,10.6,9
745,53.6,66,11456.2,-2.9,148,51.43327,-0.268138,True,19,1309,10.6,9
746,53.2,67,11466.8,-3.6,148,51.433348,-0.26805,True,19,1310,10.6,0
747,52.9,67,11477.0,-3.8,148,51.433431,-0.267987,True,19,1311,10.5,0
748,52.4,66,11487.2,-4.0,148,51.433521,-0.267958,True,19,1312,10.5,0
749,52.0,66,11498.7,-4.2,148,51.433624,-0.267947,True,19,1313,10.6,0
750,51.4,66,11511.3,-4.1,148,51.433737,-0.267944,True,19,1314,11.0,0
751,50.9,0,11524.5,-3.9,147,51.433856,-0.267945,True,19,1315,11.5,0
752,50.3,0,11538.2,-3.6,146,51.433979,-0.267924,True,19,1316,12.2,0
753,49.9,0,11552.6,-3.7,145,51.434106,-0.267879,True,19,1317,13.1,0
754,49.4,0,11567.6,-4.0,145,51.434235,-0.267812,True,19,1318,13.8,0
755,48.7,0,11583.3,-4.7,144,51.434365,-0.267725,True,19,1319,14.4,0
756,47.9,0,11598.6,-5.7,143,51.434485,-0.267618,True,19,1320,14.8,0
757,47.0,0,11614.0,-6.4,143,51.434602,-0.267498,True,19,1321,15.2,0
758,45.9,5,11629.3,-6.9,142,51.434705,-0.267351,True,19,1322,15.3,6
759,44.8,5,11644.5,-7.1,142,51.434789,-0.267177,True,19,1323,15.4,0
760,43.7,5,11659.9,-7.2,142,51.434844,-0.266974,True,19,1324,15.3,0
761,42.6,0,11675.6,-7.5,141,51.434868,-0.26675,True,19,1325,15.4,0
762,41.4,0,11691.4,-8.0,140,51.434867,-0.266523,True,19,1326,15.5,0
763,40.1,27,11707.5,-8.9,140,51.434847,-0.266294,True,19,1327,15.6,85
764,38.6,95,11723.6,-9.7,140,51.434822,-0.266066,True,19,1328,15.8,350
765,36.9,95,11740.0,-10.0,140,51.434791,-0.265835,True,19,1329,16.0,46
766,35.1,64,11756.3,-9.3,140,51.434756,-0.265607,True,19,1330,16.1,46
767,33.6,100,11772.7,-7.9,140,51.43472,-0.265378,True,19,1331,16.3,278
768,32.5,100,11789.2,-6.4,140,51.434692,-0.265145,True,19,1332,16.3,214
769,31.7,100,11805.6,-5.1,141,51.434675,-0.264911,True,19,1333,16.4,156
770,30.9,100,11822.3,-4.6,141,51.434681,-0.26467,True,19,1334,16.5,191
771,30.2,101,11839.0,-4.4,141,51.434713,-0.264434,True,19,1335,16.5,315
772,29.4,101,11856.0,-4.1,142,51.434765,-0.264204,True,19,1336,16.7,269
773,28.7,105,11873.3,-3.8,142,51.434818,-0.26397,True,19,1337,16.8,306
774,28.1,103,11890.7,-3.5,142,51.434856,-0.263727,True,19,1338,17.0,194
775,27.6,101,11907.8,-3.6,143,51.434886,-0.263486,True,19,1339,17.1,158
776,27.0,104,11924.7,-4.1,144,51.434924,-0.26325,True,19,1340,17.1,136
777,26.2,102,11941.8,-4.8,144,51.434984,-0.263023,True,19,1341,17.2,176
778,25.3,99,11959.1,-5.4,144,51.435064,-0.26281,True,19,1342,17.2,194
779,24.3,103,11976.5,-5.3,144,51.435162,-0.262616,True,19,1343,17.2,160
780,23.3,103,11993.5,-4.6,144,51.435264,-0.262433,True,19,1344,17.1,182
781,22.6,99,12010.2,-3.5,144,51.43536,-0.262248,True,19,1345,17.1,182
782,22.2,98,12026.7,-2.0,144,51.435451,-0.262061,True,19,1346,17.0,172
783,22.0,98,12042.9,-1.1,144,51.435537,-0.261872,True,19,1347,16.8,187
784,22.0,96,12059.1,-0.5,144,51.435617,-0.261677,True,19,1348,16.5,187
785,21.9,96,12075.4,-0.2,144,51.435692,-0.261477,True,19,1349,16.4,205
786,21.9,95,12091.3,-0.2,144,51.435763,-0.261278,True,19,1350,16.2,251
787,21.9,95,12107.1,0.0,145,51.43584,-0.261087,True,19,1351,16.1,253
788,21.9,94,12122.6,-0.3,145,51.435919,-0.260903,True,19,1352,15.9,226
789,21.9,96,12138.1,-0.7,145,51.435999,-0.260721,True,19,1353,15.8,198
790,21.7,96,12153.3,-1.2,145,51.436069,-0.260533,True,19,1354,15.6,217
791,21.5,92,12168.2,-2.2,145,51.436131,-0.260343,True,19,1355,15.4,217
792,21.2,92,12183.2,-2.6,145,51.436179,-0.260142,True,19,1356,15.2,218
793,20.6,87,12198.3,-2.6,145,51.436216,-0.259933,True,19,1357,15.1,156
794,20.1,100,12213.7,-2.0,144,51.436243,-0.259715,True,19,1358,15.1,164
795,19.9,97,12228.9,-0.7,145,51.436265,-0.259499,True,19,1359,15.1,112
796,20.0,94,12244.0,0.2,145,51.436286,-0.259285,True,19,1360,15.2,86
797,20.2,94,12258.5,0.3,145,51.436315,-0.259081,True,19,1361,15.1,0
798,20.2,94,12272.7,-0.5,145,51.436351,-0.258885,True,19,1362,14.9,0
799,20.1,0,12286.7,-1.6,144,51.436394,-0.258696,True,19,1363,14.6,0
800,19.7,0,12300.7,-2.2,144,51.436435,-0.258506,True,19,1364,14.4,0
801,19.3,0,12314.5,-2.7,143,51.436465,-0.258313,True,19,1365,14.1,0
802,19.0,0,12328.2,-2.4,143,51.436488,-0.25812,True,19,1366,13.9,0
803,18.6,10,12341.5,-2.5,142,51.43652,-0.257934,True,19,1367,13.8,20
804,18.4,37,12354.5,-4.6,141,51.436583,-0.257778,True,19,1368,13.6,71
805,18.0,37,12367.5,-5.1,141,51.436663,-0.25764,True,19,1369,13.4,0
806,16.6,37,12380.4,-4.8,140,51.436765,-0.25755,True,19,1370,13.2,0
807,16.0,0,12392.5,-4.7,140,51.436866,-0.257486,True,19,1371,12.9,0
808,16.0,0,12404.6,-2.1,139,51.436972,-0.257447,True,19,1372,12.6,0
809,15.7,12,12416.4,-1.1,138,51.437076,-0.257422,True,19,1373,12.4,1
810,15.6,68,12427.7,-1.6,138,51.437177,-0.257403,True,19,1374,12.0,85
811,15.5,69,12438.3,-1.2,137,51.437273,-0.257393,True,19,1375,11.6,85
812,15.3,70,12448.7,-1.2,137,51.437366,-0.257387,True,19,1376,11.2,303
813,15.2,71,12459.4,-0.9,137,51.437462,-0.257387,True,19,1377,11.0,425
814,15.1,71,12470.8,-0.4,137,51.437565,-0.25739,True,19,1378,10.9,604
815,15.1,76,12482.8,-0.4,137,51.437673,-0.25739,True,19,1379,11.0,604
816,15.1,82,12495.3,-0.4,137,51.437785,-0.257385,True,19,1380,11.4,755
817,15.0,83,12507.8,-0.6,138,51.437898,-0.257378,True,19,1381,11.8,722
818,14.9,86,12520.8,-0.8,138,51.438014,-0.25738,True,19,1382,12.3,680
819,14.8,84,12534.2,-0.7,139,51.438134,-0.257387,True,19,1383,12.7,616
820,14.7,91,12547.9,-0.9,140,51.438257,-0.257398,True,19,1384,13.0,530
821,14.6,94,12561.8,-0.9,141,51.438382,-0.257408,True,19,1385,13.3,355
822,14.4,94,12575.8,-0.9,141,51.438508,-0.257414,True,19,1386,13.6,0
823,14.3,94,12589.9,-1.1,142,51.438635,-0.257412,True,19,1387,13.8,0
824,14.2,0,12603.9,-0.9,143,51.438761,-0.257405,True,19,1388,13.9,0
825,14.0,0,12617.5,-1.1,143,51.438882,-0.257383,True,19,1389,13.9,0
826,13.9,0,12630.9,-1.1,143,51.439001,-0.257348,True,19,1390,13.8,0
827,13.7,20,12644.2,-1.3,143,51.439116,-0.257301,True,19,1391,13.7,28
828,13.6,85,12657.3,-1.3,144,51.439228,-0.25724,True,19,1392,13.5,147
829,13.3,86,12670.6,-1.1,144,51.439338,-0.257165,True,19,1393,13.3,320
830,13.2,88,12684.3,-1.3,144,51.439448,-0.257079,True,19,1394,13.4,341
831,13.1,93,12698.4,-1.1,145,51.43956,-0.256982,True,19,1395,13.5,180
832,12.9,93,12712.5,-1.4,144,51.439672,-0.256886,True,19,1396,13.7,74
833,12.7,70,12726.7,-1.6,144,51.439787,-0.2568,True,19,1397,13.9,74
834,12.4,91,12740.7,-1.8,145,51.439906,-0.256732,True,19,1398,14.0,305
835,12.2,90,12754.5,-2.0,144,51.440028,-0.256691,True,19,1399,14.0,146
836,11.9,90,12768.8,-1.8,144,51.440156,-0.256672,True,19,1400,14.1,482
837,11.6,92,12783.0,-1.6,144,51.440284,-0.256664,True,19,1401,14.1,482
838,11.4,92,12797.1,-1.4,144,51.44041,-0.256657,True,19,1402,14.1,544
839,11.3,96,12811.5,-0.9,144,51.440539,-0.256652,True,19,1403,14.2,529
840,11.1,91,12825.9,0.0,144,51.440669,-0.256648,True,19,1404,14.3,476
841,11.1,98,12840.5,0.5,144,51.4408,-0.256646,True,19,1405,14.3,437
842,11.4,96,12855.1,1.2,144,51.440931,-0.256645,True,19,1406,14.4,136
843,11.6,96,12869.8,1.9,144,51.441063,-0.256644,True,19,1407,14.5,119
844,11.8,92,12884.2,2.3,144,51.441192,-0.256635,True,19,1408,14.5,119
845,12.2,94,12898.3,2.8,144,51.441319,-0.256618,True,19,1409,14.5,213
846,12.7,94,12912.6,3.2,145,51.441447,-0.256595,True,19,1410,14.4,262
847,13.2,93,12926.8,3.1,145,51.441573,-0.256562,True,19,1411,14.3,220
848,13.6,95,12941.2,2.8,145,51.441699,-0.256519,True,19,1412,14.3,186
849,14.0,95,12955.7,2.6,145,51.441825,-0.256465,True,19,1413,14.3,77
850,14.3,44,12970.2,2.5,145,51.441952,-0.256413,True,19,1414,14.4,77
851,14.7,44,12984.6,1.6,145,51.442077,-0.256363,True,19,1415,14.4,0
852,15.0,44,12998.3,1.1,145,51.442197,-0.256317,True,19,1416,14.3,0
853,14.9,0,13011.6,0.2,144,51.442315,-0.256282,True,19,1417,14.1,0
854,14.9,0,13025.2,-0.4,144,51.442435,-0.256254,True,19,1418,13.9,0
855,14.8,0,13038.0,-0.2,143,51.44255,-0.256231,True,19,1419,13.6,0
856,14.8,0,13049.0,-0.5,143,51.442648,-0.256218,True,19,1420,12.9,0
857,14.8,0,13059.0,-0.3,142,51.442738,-0.256207,True,19,1421,12.1,0
858,14.7,0,13068.5,-0.3,142,51.442823,-0.256195,True,19,1422,11.4,0
859,14.7,0,13077.3,-0.3,142,51.442902,-0.256184,True,19,1423,10.4,0
860,14.7,6,13085.9,-0.3,141,51.442978,-0.256175,True,19,1424,9.6,14
861,14.7,6,13093.7,-0.3,140,51.443048,-0.256164,True,19,1425,8.9,305
862,14.6,6,13101.4,-0.3,140,51.443118,-0.256153,True,19,1426,8.5,305
863,14.6,68,13109.4,-0.3,140,51.443189,-0.256144,True,19,1427,8.2,305
864,14.6,82,13118.0,0.3,140,51.443266,-0.256133,True,19,1428,8.1,611
865,14.6,90,13127.1,0.5,140,51.443348,-0.256124,True,19,1429,8.2,582
